count hate_speech offensive_language neither class tweet
3 2 1 0 0 " Jackies a retard blondeproblems At least I can make a grilled cheese"
3 1 2 0 1 " ima keep on giving these pussy ass niggas ah reason to hate "
3 0 0 3 2 " Photo httptcoCxRs5BVhPw he is in sole heaven"
3 2 1 0 0 " Stacey Dash won httptcoPDLG46rjOL baddest bitch evaaaa"
3 0 3 0 1 " Side bitch Sunday 128514128514128514"
3 0 3 0 1 " Facts what baldheaded bitch made this shit httptcofDYojpT9Xg Lmao "
3 0 3 0 1 " Fuck wit us and then we tweakin hoe shmurda"
3 0 0 3 2 " We actin like its the 7th day httptcos9gMtEvpaT
128123spook"
3 0 3 0 1 " Ill break that lil bitch neck and wont even feel sorry about it Savage"
3 0 3 0 1 " This is so fucking hot scally sneakersex sockfetish sniff trainersex httptcoTubivxbxcO love me some kinky scallies"
3 1 2 0 1 " Yall dumb ass niggas be so pressed to have hoes Yall weak as fuck as fuck weed over hoes oreos too"
3 0 3 0 1 " I can turn yo bitch into a eaterrrrrrrrr"
3 0 3 0 1 " I dont trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP we finna come to Chiraq and shoot sumn"
3 0 3 0 1 " Aye yall ima tryout for the bowling team frfr8221 tryouts passed tho no theres two more retard"
3 0 3 0 1 " Now u got what u want bitch Enjoy it httptcogLQzwtGMj9 now this is a crazy party I would love to attend"
3 0 0 3 2 " colored contacts in your eyes
blinders on mine
cause i cant see you at all Lmao"
3 0 3 0 1 " Facts Only the dudes with hoes say they dont got hoes8221 "
3 0 3 0 1 " Im rea start smacking bitches period Bluffin at its best"
3 0 3 0 1 " Lifes a bitch and then you die Thats why we get high cause you neva know when youre gonna go my sister is perfect "
3 0 3 0 1 " One of us is on drugs and its me but youre still wrong hahahahahahah im a bitch sometimes "
3 1 2 0 1 " Im feeling pretty fuckin ghetto Smh"
3 0 0 3 2 " swears Im man easily easily behind Austin nip"
3 0 3 0 1 " This is a true ride or die bitch httptcobkwHX83fkW what the fuck hahahahah"
4 0 0 4 2 " HGWells and Charlie Chaplin httptcosTiDDHK3WT History Photography"
3 0 3 0 1 " All I see is Brunos bitch ass on my twitter now wtf Brunos all that she sees Drake voice"
3 0 3 0 1 " Im about to cool faggot chill tf is cool nigga"
3 0 3 0 1 " Im so sure bitch frfr tf"
3 0 3 0 1 " Twitter is not a source of news broadcast you fucking retards it is when nbc abc cnn Fox etc are all keeping quiet"
3 0 3 0 1 " Got a couple bitches saying they know me But I8217ma let the money talk for me AND IM LIKE WWYD"
3 0 3 0 1 " Grudges are for weirdosand bitches"
3 1 0 2 2 " I told Mariam to but cigarettes for her birthday You also called me trash rn"
3 0 0 3 2 " brownies tonight what kind"
3 0 3 0 1 " No text back I dont give a fuck Ill text another bitch damn someone is hurt lol"
6 1 5 0 1 " Ummmmmm okay httptco4BVLsci5K5 you got hoes from left to right do yah thang"
3 0 3 0 1 " using ymxb to find the slope of that ass"
3 0 0 3 2 " Fit lads Nice gear httptcoThnXX1lC1M these scally lads n trainers would get it"
3 0 3 0 1 " Hell yeah bro httptco9yIb45UD6c fuck yeah sexy scally lad in hot gear"
3 0 3 0 1 " Helping out a mate httptcoeMNAdO1QOj I love scally play Fuck yeah"
3 0 2 1 1 " Lads being Lads httptcof3UJcYJ4OF fuck yeah I love scally lad action Hot trainers too"
3 0 3 0 1 " Next year bitches is gonna be like you gotta promise you wont expose me "
3 0 3 0 1 " So hot Lick it bitch httptcoJLoUkqDcOM8221 fuck yeah Eat that trainer u dirty fucker"
3 0 3 0 1 " Yall think celebrity pussy different from the locals yeah Meghan goods is"
6 0 2 4 2 " I saw an ajumma walk out in the beginning saying Wow this is so trash that I cant even listen to it lmaoo"
3 0 3 0 1 " Need these sox httptcoxydb1RchXh fuck yeah I love a kinky scally lad w rank sox and sneaks"
3 1 2 0 1 " I dont ever expose females like that Thats childish bitch nigga shiiii"
3 0 3 0 1 " yasss trys new things with bestfriend bitch who do you love"
3 1 0 2 2 " Dude remember this wop video httptcoP3HEuBOQBu OMG WHERE DID YOU FIND THAT"
3 0 2 1 1 " Thick raw fuck httptcog8RvUHCeBN Damn his man pussy is getting a workout"
3 0 0 3 2 " RAWR My sexy French scally I love him frenchscally httptco5idQ3R5Akz sexy scally woof woof"
3 0 3 0 1 " Nothin in life is free Some of you bitches need to write that on ya panties128557128514"
3 0 3 0 1 " if one of you bitches want some of my burrito u can catch me at potosino huh Haha"
3 1 2 0 1 " Niggas whole hoes out here cuz Couldnt had said it better128588"
3 0 3 0 1 " Hardcore way to eat Mac and cheese Boil water Snort cheese powder Drink boiling water Fuck bitches"
3 0 3 0 1 " YoureNotMyType if my fade is perpetually fresher than yours Thats a real ass bitch rite there"
3 0 3 0 1 " annoying bitch that I love httptco8oxlQvQBrC JUDYANNS SO PRETTY"
3 0 3 0 1 " httptcoaQKGOrAUxx Lmao bitch got on some huggies"
3 0 3 0 1 " Hi bitch No bitch
Bye bitch httptcoRbcRXMRtQP"
3 0 3 0 1 " does he look like a bitch "
3 0 3 0 1 " Chase money not hoes 12817512817558399583995839958399"
3 0 3 0 1 " cant stand a I dont know what I want ass nigga bitch"
3 0 3 0 1 " Im on my way httptcoMqcZuXlbtT love a chavhot sexy scally fucker"
3 1 2 0 1 " These newly gay bitches dont kno how shit works"
3 0 3 0 1 " When a bitch dont want a real job they just become strippers lol lol"
3 0 3 0 1 " Awww Meat Meat In His Feelinsi ainn n my feelings bitch"
3 0 2 1 1 " I Want Snake Bites MY Industrial Piercin amp A TattooDem hoe accessories dea "
3 0 0 3 2 " Baby albino httptco2tYTQJ3fec "
3 0 3 0 1 " these hoes aint loyal"
3 1 2 0 1 " YASSSSSS ORDERED CHINESE bitch you just ate tacos you fat fuck"
3 0 3 0 1 " I made that bitch lunch Bitches love lunch"
6 2 4 0 1 "A NO BRAINER
But as soon as this bitch gets rich in political power her views will change
POLITICAL WHORES httptcoekEPSjWcyU8221"
3 0 3 0 1 "A pussy a day keeps the devil away "
3 0 3 0 1 "Aint that about a bitch What does that mean"
3 0 3 0 1 "All these bitches want a baby I dont want no children"
3 0 2 1 1 "And bitch you must be lost "
3 0 3 0 1 "Baby I like being on your left side no bitch you cant be there Cuz the street on that side and Twitter said I aint real if you do"
6 0 1 5 2 "Bae sounds like such a ghetto word Use something else"
3 1 2 0 1 "Batter the wee cunt Jewis y cos he fucked my ex Emma isnt battering the girls Ive nailedIve moved onstop being a pussy n do it urself"
3 0 3 0 1 "Bleed out hoe Alexa"
3 0 3 0 1 "Boolin in the bando wit a few bitches"
3 0 0 3 2 "Brownies for my brownie I love this movie "
3 0 3 0 1 "But I need a bad bitch thats hotter than me might be the realist shit PartyNextDoor ever said Thats how I be feelin everyday"
3 1 2 0 1 "By the way we do punch bitches"
3 0 3 0 1 "Caesar is home httpstcomw5KAojKXBtheres so much this bitch looks like Lets start with ape shit8221128557128557"
3 0 1 2 2 "Chinese Maverick We were communicating Comrade u know giving the imperialist Yanks the Birdie httpstco38GZ1jerPS"
3 0 3 0 1 "Dad say hi to my snapchat Dad duces bitch "
6 0 5 1 1 "Do you believe these hoes are not in fact loyal I disagree with that I do believe they are in fact the loyalest bunchthese hoes"
3 0 3 0 1 "Dont know no ugly bitches Dont know no broke niggas"
3 0 3 0 1 "Dont make me make you fall in live with a nigga like meee The birds 1amp2 are my favorite songs by Weeknd"
3 2 1 0 0 "Dont worry about the nigga you see worry about the nigga you DONT see Dats da nigga fuckin yo bitch"
3 0 3 0 1 "Dont you ever give my pussy away You keep it tight alright"
3 0 3 0 1 "Dropped a stack cause bitch Im ON Song called Dope
Download the mixtape here httptcoLaCZ1e6TG7"
3 0 3 0 1 "Dumb bitches do dumb things"
3 1 2 0 1 "Eat the pussy like a real nigga hungry"
3 1 2 0 1 "Eff it Lets go after the cripple httptcokSaMx1JPfV"
3 0 2 1 1 "Everything look better with a bitch next to it"
3 0 3 0 1 "Facto Who cares if you a hoe when your ass looks like this httptcoCJdT987aqf"
3 0 3 0 1 "For every bad bitch there is a nigga tired of fucking her"
3 0 3 0 1 "Foreign chick no lie Man that bitch Beautiful"
3 1 2 0 1 "Fresh nigga so you kno I need a clean bitch Who kno Im working cuz I wanna see my team rich httptcoCgx3HNAK9A"
3 0 3 0 1 "Fuck I make my own rules Suck my dragon balls bitch call me goku"
3 0 0 3 2 "Generate ASCII boxes with NodeJS all I see is the ability to bring flappybird in node via ASCII tubes and bird _ httptcolRJWDFhv7T"
3 0 3 0 1 "Get me that shit bitch you is fine bear"
3 1 2 0 1 "Get your ass back to Detroit ya fuckin wigger"
3 0 3 0 1 "Girls that I dated its okay I aint mad yo unless you stabbed me in the heart no love hoe"
3 0 3 0 1 "HOW DO YOU KNOW MY TWITTER PASSWORD bitch please"
3 0 3 0 1 "Have you seen my shows Have you seen my hoes If I wasnt hot would they be so thick"
3 0 3 0 1 "He a bitch for hitting that hoe "
3 1 2 0 1 "He married to a white woman lucky sumbitch Uncle Ruckus"
3 0 2 1 1 "He wanna be my nigga but Im just trinna be his savings account 128514128557128514128557 omg imma funny ass bitch man but thats Real Shit "
3 0 3 0 1 "Her great grandmas a hoeher grandmas a hoeher moms and a hoe and shes a hoe Its a long line of hoes Grandpa Carl everyone"
3 3 0 0 0 "Hey go look at that video of the man that found the kidnapped girls in Ohiowhat a nigger shitmybosssays"
3 0 3 0 1 "Hey pussy you still there"
6 0 2 4 2 "How about we draft all those gungho folks and send them to Afghanistan or other war zones so they can show their httptcosR1zceHx"
3 0 3 0 1 "How hotter than is it A bitch"
3 0 3 0 1 "How u talking to hoes bout bro n em Why you talking to hoes bout bro n em"
3 0 3 0 1 "How you doing crazy bitch is hilarious"
3 1 2 0 1 "I KNOW my shoes dirty as fuck whatever bitch You dont have to call Like negro one of the first things they LOOK at is shoes dog"
3 0 0 3 2 "I am a thrill billywith a hillbilly heart HAHAHAHAHA Jesus Murphy"
3 0 3 0 1 "I call him my bitch "
3 0 3 0 1 "I cant handle no liquor But these bitches cant handle meeedd Chief Sosa"
3 0 3 0 1 "I dont chase after dudes I chase after bitches Edgar Bautista"
3 0 2 1 1 "I dont love these hoes baby Its me and you forever"
3 0 3 0 1 "I dont even need a picture of tamar that bitch is beat in every picture128514128557128514128514128514"
3 0 3 0 1 "I dont have hoes "
3 0 1 2 2 "I found a new way to chug you have to open your mouth alot shitallysays"
3 0 3 0 1 "I fucking hate that bitch so much I wanna smack her in the face then tongue kiss her"
3 0 3 0 1 "I got a bitch set it off like jada picketqueen latifah you riding round with your nieces bitch you titi"
3 0 3 0 1 "I got a sister she told me stop calling women bitches"
3 0 3 0 1 "I guess this is the night bitches die Stewie is that nigga"
3 0 3 0 1 "I had a bitch that had a bitch had the bitch eating halibut FreshRhymes JerkSquad SlowStir"
3 0 3 0 1 "I have this ladylove
Shes married but I still wanna bang her
She wont have sex with me
What a bitch A troubadour probably"
3 0 3 0 1 "I heard you was looking for Candy Man bitch"
3 0 3 0 1 "I hope you dont get mad ladies I only call you bitches bitches bc I dont know your names individually Katt Williams "
3 0 3 0 1 "I just got a number Im a bitch boy"
3 0 3 0 1 "I know that shit eatin grin You either just fucked the girl of your dreams or you sold a car We know youre a faggot Whatd you sell128514"
3 0 3 0 1 "I only be with older men cause theyre more mature That supposed to fool us bitch"
6 0 6 0 1 "I prolly leave up out this bitch with my cups in my hand and yo hand in my other hand"
3 0 3 0 1 "I said i dont like it it tastes like wolf pussy what How do you even know what that tastes like"
3 0 3 0 1 "I taught myself how to eat pussy and cut my own hair
I taught myself how to eat pussy hair128514
Name the movie "
3 0 3 0 1 "I used to dress up like a cop too
Oh really
Yeahright after 911mad pussy
Really
YesIll NEVER FORGET"
3 0 3 0 1 "I went to jail for a flock amp came home wit a strike You went to jail as a bitch came home as a dike "
3 0 3 0 1 "I will fuck u where u stand U dizzy bitch Two unique amp separate phrases I overheard a relative saying when I was younger"
3 0 3 0 1 "I woke up like thi bitch go back to bed"
3 0 3 0 1 "I would rather you call me bitch than sir my manager"
3 0 3 0 1 "Ill beat on that pussy so hard"
3 0 1 2 2 "Ill slit your throatneck httptcoChFFSDeDdd"
3 1 2 0 1 "Im a funky ass honkey s shout out to tonight before Cabaret JT2020Tour"
3 1 2 0 1 "Im comparing KFC to the pussy "
3 0 3 0 1 "Im downloading you a new personality and ordering you a new face You bitch I love you Goddamn it Axl Rose yelling at his sex robot"
3 0 3 0 1 "Im feelin like Malcolm in the middle these bitches surround me they cant miss em"
3 0 3 0 1 "Im gonna piss on your dimple Stop wasting prayers on trash teams lol"
3 0 3 0 1 "Im probably your main bitch chocolate dipped cinnamon apple"
3 0 3 0 1 "Im sick of his shit man Sit his bitch ass Im fed up bro RT Geno threw yet another pick smh"
3 1 2 0 1 "Im sorry I fucked yo bitch But she really dig a nigga "
3 0 3 0 1 "IBS irritable bitch syndrome"
3 0 3 0 1 "If you love her then hide yo bitch so youll keep shorty
"
3 0 3 0 1 "If you talk back to me you aint getting no pussy
Me httptcovgnwcFgvSJ"
3 1 2 0 1 "If youre a bad bitch put your hands up high Every girl in the room starts waving there hands around"
3 1 2 0 1 "Imma tie that bitch up in the basement and donkeyfuck her ass for two weeks straight hahahahahahahahaha 50centmovie beforeiselfdestruct"
3 0 3 0 1 "In My Mind
Gotta be the dumb hoe anthem"
3 1 0 2 2 "Is that an albino Mexican
No dad hes Asian"
3 0 3 0 1 "It takes a true directioner to accept Larry You know what bitch its fans like you that make the boys cry ThankYouPaulForConfirmingLarry"
3 1 2 0 1 "Its allegations were u in the bedroom Did u see it Words of a naive amp blind bitch We know ur husband cheated on u Ramona is dumb"
3 0 3 0 1 "Its never too late to tag a bitch "
3 0 2 1 1 "Its the dykes hunter dyke with a dyke httptcoLGtw3AWMeh"
3 1 2 0 1 "Julia Roberts youre a ho NottingHill"
3 0 0 3 2 "Just follow the yellow brick twitter"
3 0 3 0 1 "LMFAOOOOOOOOOOOOOOOOOO If your pussy is good but my mama don8217t like you Guess who gotta go823082308230my mama"
3 0 1 2 2 "LOL cripple Wendy Davis Scientists create remotecontrolled chick to study shy penguins httptcomT3B09Slod"
3 0 2 1 1 "Lets do nips ahoy and spank me maybe"
3 2 1 0 0 "Lets kill cracker babies WTF did I just hear WOW"
3 1 2 0 1 "Like correct me if Im wrong but Doesnt pimpin involve smackin bitches for money"
3 0 3 0 1 "Lmao RT Pound cake look like pussy httptcoUFYwCC9xCI"
3 0 3 0 1 "Lmao The drose adidas are lighter than my phone Shit is retarded"
3 0 1 2 2 "Mam Ren233e doet in haar rol net of ze ongesteld is Wat is ongesteld Van dat soort vragen waar je denkt hoe leg ik die weer uit"
3 0 3 0 1 "Maybe she wants to be more than your friend or maybe shes a stupid bitch You never know until you make her cum "
3 0 1 2 2 "Mine plays DMX and kirk Franklin smh Well my neighbors are ghetto They get up at like 5am and beat their kids"
3 2 1 0 0 "My grandma used to call me a porch monkey all the time Come to think of it she did refer to a broken bottle as a nigger knife "
3 1 2 0 1 "My momma told me to tell you to mind yoooo damn motha fuckin business you not knowin what it is bitch"
3 0 2 1 1 "My nips are freeeeezingand thats not okay because theyre slicing through my bra "
3 0 3 0 1 "My twitter was hacked Im too pussy to admit that I said it and now I want to act like I never said it"
3 0 3 0 1 "Nah girl I aint gon be able to make it its been tight since Russ loss his job you in the back like damn bitch really"
3 2 1 0 0 "Nah its You yo i thought some1 photoshopped my face on that faggot smmfhi hate yall httptco5e2fkQ3Q2T"
3 0 3 0 1 "New Flame the song of the yr lol that bitch SUPER run like"
3 0 3 0 1 "Niggas always yelling Fuck bitches Get money meanwhile theyre broke and still want the bitches8230"
3 0 3 0 1 "Niggas be pressed for pussy Eeeeeen nothin"
3 0 3 0 1 "No bitches nan"
3 0 3 0 1 "No boats and hoes please thanks Mom"
3 0 0 3 2 "OVO amp kendrick lamar still trash8221"
3 0 3 0 1 "On top of that she just a pregnant ass sorry hoe Aint never got no money Even her water broke RIPTALLT"
3 0 1 2 2 "Only a couple of Red Sox have gotten past first base Im dying laughing Maybe the Yanks need to teach them some game"
3 3 0 0 0 "Our people Now is the time for the Aryan race stand up and say no more Before the mongerls turn the world into a ghetto slum "
3 0 3 0 1 "Pistol whip my Dickau shoot yo bitch club up Sometimes freestyles be freestyles And Im okay with that"
3 0 3 0 1 "RT it for me Please and thanks Did a pierced pussy just come across my timeline "
3 0 3 0 1 "Remy Machiavelli send shots to ya belly my bitch "
3 1 2 0 1 "Roberto you are one nasty hoe"
3 0 3 0 1 "SORRY JB FAN65292REALLY JUSTIN COME BACK That is the top comment on a Justin Timberlake video with million views Son of a fucking bitch"
3 0 2 1 1 "Searching the incredible story of white mans quest to find the ingredients necessary to make Caribbean Jerked Chicken in redneck land"
