 572342978255048705 racism
1152 567397801064022016 racism
1153 567398561050943488 racism
1154 567433546403282945 racism
1155 567433875995901952 racism
1156 567440148187459584 racism
1157 567476393823326208 racism
1158 567477042166263808 racism
1159 567489457993953280 racism
1160 567490625574936576 racism
1161 567491012730175488 racism
1162 567535426353631232 racism
1163 567539699036585984 racism
1164 567544198765629440 racism
1165 567573025524961280 racism
1166 567577416197885952 racism
1167 567580966172909568 racism
1168 567581202077347841 racism
1169 567706251853721600 racism
1170 567706744827035649 racism
1171 567714420072005632 racism
1172 567734303736356864 racism
1173 567735576057491458 racism
1174 567757812210495489 racism
1175 567758911277510656 racism
1176 567762047263379456 racism
1177 567762352250945536 racism
1178 567762841287061504 racism
1179 567763164613332992 racism
1180 567765262713298944 racism
1181 567815210959908864 racism
1182 567816166162350080 racism
1183 567816906305970176 racism
1184 567817351795621889 racism
1185 567818129771868160 racism
1186 567821061724590080 racism
1187 567821382555340800 racism
1188 567827445484658688 racism
1189 567841937052459008 racism
1190 567842459641769984 racism
1191 567843033418321920 racism
1192 567843320338124800 racism
1193 567843907922354176 racism
1194 567844120795828224 racism
1195 567883873901625344 racism
1196 567904019680608257 racism
1197 567932167398899712 racism
1198 567937401995132928 racism
1199 567939512812244992 racism
1200 567941680889860098 racism
1201 568079020299935745 racism
1202 568098924709351424 racism
1203 568105161492533249 racism
1204 568106799028510720 racism
1205 568106930054365184 racism
1206 568108156179451904 racism
1207 568110930266951681 racism
1208 568165277889794050 racism
1209 568190615525003265 racism
1210 568208850655916032 racism
1211 568240587649867776 racism
1212 568271196296331265 racism
1213 568271688900542464 racism
1214 568272086617075712 racism
1215 568272546845437952 racism
1216 568272860159979521 racism
1217 568273124048764929 racism
1218 568273438902611968 racism
1219 568273955888324608 racism
1220 568277384031375360 racism
1221 568414024372654081 racism
1222 568426449037709312 racism
1223 568426964735770624 racism
1224 568479118716764160 racism
1225 568480558902337536 racism
1226 568482487418163201 racism
1227 568539171196780546 racism
1228 568541747849998337 racism
1229 568543501580808192 racism
1230 568546304923549696 racism
1231 568546543055159296 racism
1232 568546850564763648 racism
1233 568548788559679488 racism
1234 568559672971497472 racism
1235 568569704995897344 racism
1236 568571035487834112 racism
1237 568571860549373952 racism
1238 568582769640476672 racism
1239 568583400472207360 racism
1240 568583883693764608 racism
1241 568584217103179776 racism
1242 568584808248393728 racism
1243 568585023579779072 racism
1244 568585233827647488 racism
1245 568585594600689664 racism
1246 568586224664883200 racism
1247 568588111430578176 racism
1248 568831876741214209 racism
1249 568832169591701504 racism
1250 568832427319099392 racism
1251 568832722547838976 racism
1252 568833027402440704 racism
1253 568833564160077824 racism
1254 568940258307387392 racism
1255 568942064571850753 racism
1256 569353022649671680 racism
1257 569353716966387713 racism
1258 569592177463992320 racism
1259 569593667448483840 racism
1260 569594499552268289 racism
1261 569294066984202240 racism
1262 569597127019466753 racism
1263 569625828239106048 racism
1264 569626616185253888 racism
1265 569628032387846144 racism
1266 569635745008193537 racism
1267 569636528491601921 racism
1268 569658539641167873 racism
1269 569659503639023616 racism
1270 569659728403410944 racism
1271 569660050718871552 racism
1272 569660696226435072 racism
1273 569661003996139520 racism
1274 569662128992301056 racism
1275 569663402269736960 racism
1276 569663715726921729 racism
1277 569664427877773312 racism
1278 569665043173761024 racism
1279 569680894438432769 racism
1280 569687943452819456 racism
1281 569688842736775169 racism
1282 569878129772081153 racism
1283 570027056953565184 racism
1284 570028347788361728 racism
1285 570084862519947267 racism
1286 570295491663151104 racism
1287 570295768868884480 racism
1288 570296609554227203 racism
1289 570296995832832000 racism
1290 570297556460285953 racism
1291 570357169985441792 racism
1292 570367002704891904 racism
1293 570394907711397890 racism
1294 570395269960896512 racism
1295 570438262063435776 racism
1296 570438965032910849 racism
1297 570648763372408832 racism
1298 570649261131460608 racism
1299 570958362218618881 racism
1300 570978358244216832 racism
1301 570978759945252864 racism
1302 571157780121276416 racism
1303 571161566084603904 racism
1304 571165629857660929 racism
1305 571167826414678017 racism
1306 571168379140059138 racism
1307 571168964505522176 racism
1308 571169637351579648 racism
1309 571170186285293571 racism
1310 571355842546569217 racism
1311 571356169123397633 racism
1312 571356625996349440 racism
1313 571356968280961024 racism
1314 571357497417555968 racism
1315 571358204199768064 racism
1316 571358460752695296 racism
1317 571461021379899393 racism
1318 571471641399586816 racism
1319 571471901572407297 racism
1320 571472273636376576 racism
1321 571482030535389186 racism
1322 571485520108240896 racism
1323 571485872664653824 racism
1324 571488114843107328 racism
1325 571774756418031617 racism
1326 571775560684212224 racism
1327 571776006891032577 racism
1328 571776252656287744 racism
1329 571776526770835456 racism
1330 571776852995403776 racism
1331 571777457725960192 racism
1332 571777794734092288 racism
1333 571778625218863105 racism
1334 571779046591184896 racism
1335 571779424170864640 racism
1336 571911034337804288 racism
1337 571911514233311232 racism
1338 571911731343069184 racism
1339 571913027634651136 racism
1340 571913695191646209 racism
1341 571914286844399617 racism
1342 571915446951157760 racism
1343 571915857196007424 racism
1344 571916316421963776 racism
1345 571916540687216640 racism
1346 571923205549522945 racism
1347 571940840588759040 racism
1348 572051414219816962 racism
1349 572051910649257984 racism
1350 572053941837430784 racism
1351 572059320336056323 racism
1352 572060737683648512 racism
1353 572062135901032448 racism
1354 572075872678641664 racism
1355 572076091470303232 racism
1356 572076466332045313 racism
1357 572078012302155776 racism
1358 572078452037177345 racism
1359 572252358043824129 racism
1360 572253330656788481 racism
1361 572290989655633920 racism
1362 572291724644466688 racism
1363 572292112101720064 racism
1364 572292254552862721 racism
1365 572967425081147392 racism
1366 572967844721381376 racism
1367 573625691796692992 racism
1368 573628167983779840 racism
1369 573628637921984512 racism
1370 573629809147805696 racism
1371 573630371134210048 racism
1372 573632781080662016 racism
1373 573633387262447618 racism
1374 573945864189669376 racism
1375 573946075041550336 racism
1376 573946356412256257 racism
1377 573946604157165569 racism
1378 573946814602211328 racism
1379 573947004092469249 racism
1380 573947295042920448 racism
1381 573947826662604800 racism
1382 573948517254746112 racism
1383 573949349081710594 racism
1384 573950953432313856 racism
1385 573951479465144320 racism
1386 573951788568571904 racism
1387 573959831381405697 racism
1388 573969255940542465 racism
1389 573971491261259776 racism
1390 573973739991257089 racism
1391 574000558165512194 racism
1392 574001370384109568 racism
1393 574002480465342465 racism
1394 574002846917509121 racism
1395 574003317606477824 racism
1396 574003695139979264 racism
1397 574004140042407936 racism
1398 574004903837704192 racism
1399 574008221569978368 racism
1400 574009487717068800 racism
1401 574010163587231744 racism
1402 574010617436106753 racism
1403 574011015811104768 racism
1404 574011831208935425 racism
1405 574012250375086082 racism
1406 574013452856897536 racism
1407 574015117207076864 racism
1408 574017527098929152 racism
1409 574017913641787392 racism
1410 574018722202939393 racism
1411 574023000850178048 racism
1412 574025247470456832 racism
1413 574026056920797184 racism
1414 574026329403731968 racism
1415 574026734418317312 racism
1416 574191845703471104 racism
1417 574192341646364673 racism
1418 574192938420305920 racism
1419 574193391644250112 racism
1420 574194696718671873 racism
1421 574196070030278657 racism
1422 574197276974829569 racism
1423 574301435782807552 racism
1424 574308929984860160 racism
1425 574309270642028544 racism
1426 574311730374815745 racism
1427 574313149769248768 racism
1428 574313774624063488 racism
1429 574315937303678976 racism
1430 574321605251239937 racism
1431 574325264085184513 racism
1432 574358337535377408 racism
1433 574359261100158976 racism
1434 574371179198185472 racism
1435 574422343956570113 racism
1436 574423413579649024 racism
1437 574468371435032576 racism
1438 574470204731719680 racism
1439 574550016548675585 racism
1440 574586423585587202 racism
1441 574587608392581120 racism
1442 574587909107376128 racism
1443 574588333097005056 racism
1444 574590283028938752 racism
1445 574591971756371968 racism
1446 574610313682685953 racism
1447 574636460139151361 racism
1448 574636667727806464 racism
1449 574641310390337536 racism
1450 574644457502461952 racism
1451 574648953464995840 racism
1452 574655696890802177 racism
1453 574656602088697857 racism
1454 574656843793858561 racism
1455 574657380039831552 racism
1456 574658050595799040 racism
1457 574658305420718080 racism
1458 574658572082024448 racism
1459 574658876416466944 racism
1460 574659131434344448 racism
1461 574659503032958977 racism
1462 574662419349286912 racism
1463 574665004332412928 racism
1464 574673083983785984 racism
1465 574673301328396288 racism
1466 574679333790351360 racism
1467 574679856367017984 racism
1468 574681186213085185 racism
1469 574681669543702528 racism
1470 574682014755909632 racism
1471 574682446546870272 racism
1472 574682771454455808 racism
1473 574683611640692736 racism
1474 574684519342694400 racism
1475 574685610289446912 racism
1476 574687791306575872 racism
1477 574688531466973186 racism
1478 574688905355624448 racism
1479 574689561474785280 racism
1480 574690038899863552 racism
1481 574691373212794880 racism
1482 574694360802947073 racism
1483 575516545331429377 racism
1484 574697892255940608 racism
1485 574699622385364992 racism
1486 574709092654059520 racism
